mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,10,10,(5;0;0),WS 2 (Port 1),25,135,135.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,10,10,WS 2 (Port 1),(0;0;7),141,216,216.0,30.0 + 15.0 + 30.0
3,1,reshuffle,30,118,(2;2;1),(0;0;6),20,246,246.0,30.0 + 166.0 + 30.0
4,2,reshuffle,52,118,(2;2;2),(0;0;5),50,276,276.0,30.0 + 166.0 + 30.0
5,0,reshuffle,74,118,(2;2;3),(0;0;4),236,316,316.0,30.0 + 20.0 + 30.0
6,1,reshuffle,96,118,(2;2;4),(0;0;3),266,346,346.0,30.0 + 20.0 + 30.0
7,2,target,118,118,(2;2;5),WS 2 (Port 1),296,401,401.0,30.0 + 35.0 + 30.0 + 10.0
8,0,return,118,118,WS 2 (Port 1),(0;0;2),407,482,482.0,30.0 + 15.0 + 30.0
9,1,reshuffle,31,75,(2;1;1),(0;0;1),361,512,512.0,30.0 + 91.0 + 30.0
10,2,reshuffle,53,75,(2;1;2),(0;0;0),421,542,542.0,30.0 + 61.0 + 30.0
11,0,target,75,75,(2;1;3),WS 2 (Port 1),497,597,597.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,75,75,WS 2 (Port 1),(0;1;7),599,679,679.0,30.0 + 20.0 + 30.0
13,1,target,24,24,(2;8;1),WS 2 (Port 1),562,697,697.0,30.0 + 65.0 + 30.0 + 10.0
14,0,return,24,24,WS 2 (Port 1),(0;1;6),703,783,783.0,30.0 + 20.0 + 30.0
