mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,12,12,(1;9;1),WS 1 (Port 1),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,12,12,WS 1 (Port 1),(0;0;7),184,254,254.0,30.0 + 10.0 + 30.0
3,1,target,27,27,(2;5;1),WS 1 (Port 2),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
4,1,return,27,27,WS 1 (Port 2),(0;0;6),162,284,284.0,30.0 + 62.0 + 30.0
5,2,target,3,3,(5;7;0),WS 1 (Port 3),60,200,200.0,30.0 + 70.0 + 30.0 + 10.0
6,2,return,3,3,WS 1 (Port 3),(0;0;5),202,314,314.0,30.0 + 52.0 + 30.0
7,0,reshuffle,31,119,(2;1;1),(0;0;4),269,344,344.0,30.0 + 15.0 + 30.0
8,1,reshuffle,53,119,(2;1;2),(0;0;3),299,374,374.0,30.0 + 15.0 + 30.0
9,2,reshuffle,75,119,(2;1;3),(0;0;2),329,404,404.0,30.0 + 15.0 + 30.0
10,0,reshuffle,97,119,(2;1;4),(0;0;1),359,434,434.0,30.0 + 15.0 + 30.0
11,1,target,119,119,(2;1;5),WS 1 (Port 1),389,484,484.0,30.0 + 25.0 + 30.0 + 10.0
12,0,return,119,119,WS 1 (Port 1),(0;0;0),492,562,562.0,30.0 + 10.0 + 30.0
