mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,392,99,(1;10;0),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,235,99,(1;10;1),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,reshuffle,304,99,(1;10;2),(0;2;2),115,220,220.0,30.0 + 45.0 + 30.0
4,0,reshuffle,206,99,(1;10;3),(0;2;1),205,310,310.0,30.0 + 45.0 + 30.0
5,1,reshuffle,60,99,(1;10;4),(0;2;0),235,340,340.0,30.0 + 45.0 + 30.0
6,2,reshuffle,341,99,(1;10;5),(0;3;2),265,365,365.0,30.0 + 40.0 + 30.0
7,0,target,99,99,(1;10;6),WS 1 (Port 1),355,490,490.0,30.0 + 65.0 + 30.0 + 10.0
8,0,return,99,99,WS 1 (Port 1),(1;0;1),540,615,615.0,30.0 + 15.0 + 30.0
9,1,reshuffle,183,98,(3;5;2),(0;3;1),370,455,455.0,30.0 + 25.0 + 30.0
10,2,target,98,98,(3;5;3),WS 1 (Port 2),400,520,520.0,30.0 + 50.0 + 30.0 + 10.0
11,1,return,98,98,WS 1 (Port 2),(1;0;0),584,659,659.0,30.0 + 15.0 + 30.0
12,2,target,102,102,(2;9;0),WS 1 (Port 1),575,710,710.0,30.0 + 65.0 + 30.0 + 10.0
13,0,return,102,102,WS 1 (Port 1),(1;1;2),774,854,854.0,30.0 + 20.0 + 30.0
14,1,target,101,101,(1;8;1),WS 1 (Port 1),699,824,824.0,30.0 + 55.0 + 30.0 + 10.0
15,0,return,101,101,WS 1 (Port 1),(1;1;1),888,968,968.0,30.0 + 20.0 + 30.0
