mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,150,24,(1;4;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,35,24,(1;4;1),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,target,24,24,(1;4;2),WS 1 (Port 1),85,190,190.0,30.0 + 35.0 + 30.0 + 10.0
4,0,return,24,24,WS 1 (Port 1),(1;0;1),196,271,271.0,30.0 + 15.0 + 30.0
5,1,reshuffle,316,5,(1;7;0),(0;3;2),160,245,245.0,30.0 + 25.0 + 30.0
6,2,target,5,5,(1;7;1),WS 1 (Port 1),230,350,350.0,30.0 + 50.0 + 30.0 + 10.0
7,0,return,5,5,WS 1 (Port 1),(1;0;0),358,433,433.0,30.0 + 15.0 + 30.0
8,1,reshuffle,35,8,(0;2;3),(0;3;1),250,315,315.0,30.0 + 5.0 + 30.0
9,1,reshuffle,150,8,(0;2;4),(0;6;6),320,400,400.0,30.0 + 20.0 + 30.0
10,2,reshuffle,302,8,(0;2;5),(0;6;5),360,440,440.0,30.0 + 20.0 + 30.0
11,1,target,8,8,(0;2;6),WS 1 (Port 1),420,510,510.0,30.0 + 20.0 + 30.0 + 10.0
12,0,return,8,8,WS 1 (Port 1),(0;2;6),518,598,598.0,30.0 + 20.0 + 30.0
13,2,target,22,22,(5;1;4),WS 1 (Port 1),490,600,600.0,30.0 + 40.0 + 30.0 + 10.0
14,1,return,22,22,WS 1 (Port 1),(0;2;5),608,688,688.0,30.0 + 20.0 + 30.0
15,0,target,35,35,(0;3;1),WS 1 (Port 1),603,698,698.0,30.0 + 25.0 + 30.0 + 10.0
16,0,return,35,35,WS 1 (Port 1),(0;2;4),702,782,782.0,30.0 + 20.0 + 30.0
