mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,10,10,(5;0;0),WS 2 (Port 1),25,135,135.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,10,10,WS 2 (Port 1),(0;0;7),147,222,222.0,30.0 + 15.0 + 30.0
3,1,reshuffle,31,75,(2;1;1),(0;0;6),15,252,252.0,30.0 + 177.0 + 30.0
4,2,reshuffle,53,75,(2;1;2),(0;0;5),45,282,282.0,30.0 + 177.0 + 30.0
5,0,target,75,75,(2;1;3),WS 1 (Port 1),237,332,332.0,30.0 + 25.0 + 30.0 + 10.0
6,0,return,75,75,WS 1 (Port 1),(0;0;4),340,410,410.0,30.0 + 10.0 + 30.0
7,1,reshuffle,32,76,(2;0;1),(0;0;3),262,440,440.0,30.0 + 118.0 + 30.0
8,2,reshuffle,54,76,(2;0;2),(0;0;2),292,470,470.0,30.0 + 118.0 + 30.0
9,0,target,76,76,(2;0;3),WS 1 (Port 1),420,510,510.0,30.0 + 20.0 + 30.0 + 10.0
10,0,return,76,76,WS 1 (Port 1),(0;0;1),522,592,592.0,30.0 + 10.0 + 30.0
11,1,reshuffle,30,118,(2;2;1),(0;0;0),460,622,622.0,30.0 + 102.0 + 30.0
12,2,reshuffle,52,118,(2;2;2),(0;1;7),490,565,565.0,30.0 + 15.0 + 30.0
13,2,reshuffle,74,118,(2;2;3),(0;1;6),580,655,655.0,30.0 + 15.0 + 30.0
14,0,reshuffle,96,118,(2;2;4),(0;1;5),612,687,687.0,30.0 + 15.0 + 30.0
15,1,target,118,118,(2;2;5),WS 2 (Port 1),642,747,747.0,30.0 + 35.0 + 30.0 + 10.0
16,0,return,118,118,WS 2 (Port 1),(0;1;4),755,835,835.0,30.0 + 20.0 + 30.0
