mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,119,(2;1;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,53,119,(2;1;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,75,119,(2;1;3),(0;0;5),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,97,119,(2;1;4),(0;0;4),105,180,180.0,30.0 + 15.0 + 30.0
5,1,target,119,119,(2;1;5),WS 1 (Port 1),135,230,230.0,30.0 + 25.0 + 30.0 + 10.0
6,0,return,119,119,WS 1 (Port 1),(0;0;3),246,316,316.0,30.0 + 10.0 + 30.0
7,1,reshuffle,30,118,(2;2;1),(0;0;2),250,346,346.0,30.0 + 36.0 + 30.0
8,2,reshuffle,52,118,(2;2;2),(0;0;1),280,376,376.0,30.0 + 36.0 + 30.0
9,0,reshuffle,74,118,(2;2;3),(0;0;0),336,416,416.0,30.0 + 20.0 + 30.0
10,1,reshuffle,96,118,(2;2;4),(0;1;7),366,441,441.0,30.0 + 15.0 + 30.0
11,2,target,118,118,(2;2;5),WS 1 (Port 1),396,496,496.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,118,118,WS 1 (Port 1),(0;1;6),520,595,595.0,30.0 + 15.0 + 30.0
