mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,327,2,(3;6;0),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,reshuffle,76,2,(3;6;1),(0;2;3),75,170,170.0,30.0 + 35.0 + 30.0
3,2,reshuffle,269,2,(3;6;2),(0;2;2),105,200,200.0,30.0 + 35.0 + 30.0
4,0,reshuffle,168,2,(3;6;3),(0;2;1),175,270,270.0,30.0 + 35.0 + 30.0
5,1,reshuffle,48,2,(3;6;4),(0;2;0),205,300,300.0,30.0 + 35.0 + 30.0
6,2,reshuffle,322,2,(3;6;5),(0;3;2),235,325,325.0,30.0 + 30.0 + 30.0
7,0,target,2,2,(3;6;6),WS 2 (Port 1),305,435,435.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,2,2,WS 2 (Port 1),(1;0;1),439,519,519.0,30.0 + 20.0 + 30.0
9,1,reshuffle,275,6,(0;4;0),(0;3;1),310,375,375.0,30.0 + 5.0 + 30.0
10,2,reshuffle,184,6,(0;4;1),(0;3;0),340,405,405.0,30.0 + 5.0 + 30.0
11,1,reshuffle,92,6,(0;4;2),(0;6;6),380,450,450.0,30.0 + 10.0 + 30.0
12,2,reshuffle,20,6,(0;4;3),(0;6;5),410,480,480.0,30.0 + 10.0 + 30.0
13,1,reshuffle,354,6,(0;4;4),(0;6;4),460,530,530.0,30.0 + 10.0 + 30.0
14,2,reshuffle,339,6,(0;4;5),(0;6;3),490,560,560.0,30.0 + 10.0 + 30.0
15,1,reshuffle,151,6,(0;4;6),(0;6;2),540,610,610.0,30.0 + 10.0 + 30.0
16,0,target,6,6,(0;4;7),WS 2 (Port 1),570,675,675.0,30.0 + 35.0 + 30.0 + 10.0
17,0,return,6,6,WS 2 (Port 1),(1;0;0),677,757,757.0,30.0 + 20.0 + 30.0
18,2,reshuffle,239,9,(5;10;3),(0;4;7),605,720,720.0,30.0 + 55.0 + 30.0
19,1,reshuffle,50,9,(5;10;4),(0;4;6),655,770,770.0,30.0 + 55.0 + 30.0
20,2,reshuffle,272,9,(5;10;5),(0;4;5),775,890,890.0,30.0 + 55.0 + 30.0
21,1,reshuffle,300,9,(5;10;6),(0;4;4),825,940,940.0,30.0 + 55.0 + 30.0
22,0,target,9,9,(5;10;7),WS 2 (Port 1),855,1015,1015.0,30.0 + 90.0 + 30.0 + 10.0
23,0,return,9,9,WS 2 (Port 1),(1;1;2),1017,1102,1102.0,30.0 + 25.0 + 30.0
24,2,target,16,16,(4;2;0),WS 2 (Port 2),920,1035,1035.0,30.0 + 45.0 + 30.0 + 10.0
25,1,return,16,16,WS 2 (Port 2),(1;1;1),1037,1132,1132.0,30.0 + 35.0 + 30.0
26,2,reshuffle,316,105,(1;7;0),(0;4;3),1080,1160,1160.0,30.0 + 20.0 + 30.0
27,0,reshuffle,5,105,(1;7;1),(0;4;2),1132,1212,1212.0,30.0 + 20.0 + 30.0
28,1,reshuffle,187,105,(1;7;2),(0;4;1),1162,1242,1242.0,30.0 + 20.0 + 30.0
29,2,target,105,105,(1;7;3),WS 2 (Port 1),1192,1317,1317.0,30.0 + 55.0 + 30.0 + 10.0
30,0,return,105,105,WS 2 (Port 1),(1;1;0),1329,1414,1414.0,30.0 + 25.0 + 30.0
