mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,183,0,(3;5;2),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,reshuffle,98,0,(3;5;3),(0;2;3),70,160,160.0,30.0 + 30.0 + 30.0
3,2,reshuffle,224,0,(3;5;4),(0;2;2),100,190,190.0,30.0 + 30.0 + 30.0
4,0,target,0,0,(3;5;5),WS 1 (Port 1),160,280,280.0,30.0 + 50.0 + 30.0 + 10.0
5,0,return,0,0,WS 1 (Port 1),(1;0;1),288,363,363.0,30.0 + 15.0 + 30.0
6,1,reshuffle,52,103,(0;3;3),(0;2;1),165,230,230.0,30.0 + 5.0 + 30.0
7,2,reshuffle,371,103,(0;3;4),(0;2;0),195,260,260.0,30.0 + 5.0 + 30.0
8,1,reshuffle,146,103,(0;3;5),(0;6;6),235,310,310.0,30.0 + 15.0 + 30.0
9,2,target,103,103,(0;3;6),WS 1 (Port 1),265,360,360.0,30.0 + 25.0 + 30.0 + 10.0
10,1,return,103,103,WS 1 (Port 1),(1;0;0),368,443,443.0,30.0 + 15.0 + 30.0
11,0,reshuffle,23,145,(4;5;0),(0;3;6),403,493,493.0,30.0 + 30.0 + 30.0
12,2,reshuffle,205,145,(4;5;1),(0;3;5),433,523,523.0,30.0 + 30.0 + 30.0
13,1,reshuffle,358,145,(4;5;2),(0;3;4),483,573,573.0,30.0 + 30.0 + 30.0
14,0,reshuffle,248,145,(4;5;3),(0;3;3),523,613,613.0,30.0 + 30.0 + 30.0
15,2,target,145,145,(4;5;4),WS 1 (Port 1),553,678,678.0,30.0 + 55.0 + 30.0 + 10.0
16,0,return,145,145,WS 1 (Port 1),(1;1;2),682,762,762.0,30.0 + 20.0 + 30.0
