mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,15,15,(1;6;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,15,15,WS 2 (Port 1),(0;0;7),159,234,234.0,30.0 + 15.0 + 30.0
3,1,target,27,27,(2;5;1),WS 2 (Port 2),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
4,1,return,27,27,WS 2 (Port 2),(0;0;6),159,264,264.0,30.0 + 45.0 + 30.0
5,2,reshuffle,13,79,(1;8;1),(0;0;5),45,294,294.0,30.0 + 189.0 + 30.0
6,0,reshuffle,35,79,(1;8;2),(0;0;4),279,384,384.0,30.0 + 45.0 + 30.0
7,1,reshuffle,57,79,(1;8;3),(0;0;3),309,414,414.0,30.0 + 45.0 + 30.0
8,2,target,79,79,(1;8;4),WS 2 (Port 1),339,469,469.0,30.0 + 60.0 + 30.0 + 10.0
9,0,return,79,79,WS 2 (Port 1),(0;0;2),473,548,548.0,30.0 + 15.0 + 30.0
10,1,reshuffle,31,119,(2;1;1),(0;0;1),429,578,578.0,30.0 + 89.0 + 30.0
11,2,reshuffle,53,119,(2;1;2),(0;0;0),489,608,608.0,30.0 + 59.0 + 30.0
12,0,reshuffle,75,119,(2;1;3),(0;1;7),563,633,633.0,30.0 + 10.0 + 30.0
13,1,reshuffle,97,119,(2;1;4),(0;1;6),593,663,663.0,30.0 + 10.0 + 30.0
14,2,target,119,119,(2;1;5),WS 2 (Port 1),623,723,723.0,30.0 + 30.0 + 30.0 + 10.0
15,0,return,119,119,WS 2 (Port 1),(0;1;5),727,807,807.0,30.0 + 20.0 + 30.0
