mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 2 (Port 1),(0;0;7),167,242,242.0,30.0 + 15.0 + 30.0
3,1,reshuffle,13,79,(1;8;1),(0;0;6),45,272,272.0,30.0 + 167.0 + 30.0
4,2,reshuffle,35,79,(1;8;2),(0;0;5),75,302,302.0,30.0 + 167.0 + 30.0
5,0,reshuffle,57,79,(1;8;3),(0;0;4),287,392,392.0,30.0 + 45.0 + 30.0
6,1,target,79,79,(1;8;4),WS 2 (Port 1),317,447,447.0,30.0 + 60.0 + 30.0 + 10.0
7,0,return,79,79,WS 2 (Port 1),(0;0;3),453,528,528.0,30.0 + 15.0 + 30.0
8,1,reshuffle,31,119,(2;1;1),(0;0;2),467,558,558.0,30.0 + 31.0 + 30.0
9,2,reshuffle,53,119,(2;1;2),(0;0;1),497,588,588.0,30.0 + 31.0 + 30.0
10,0,reshuffle,75,119,(2;1;3),(0;0;0),543,618,618.0,30.0 + 15.0 + 30.0
11,1,reshuffle,97,119,(2;1;4),(0;1;7),573,643,643.0,30.0 + 10.0 + 30.0
12,2,target,119,119,(2;1;5),WS 2 (Port 1),603,703,703.0,30.0 + 30.0 + 30.0 + 10.0
13,0,return,119,119,WS 2 (Port 1),(0;1;6),709,789,789.0,30.0 + 20.0 + 30.0
