mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,134,1,(1;3;5),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,target,1,1,(1;3;6),WS 2 (Port 1),50,155,155.0,30.0 + 35.0 + 30.0 + 10.0
3,0,return,1,1,WS 2 (Port 1),(1;0;1),163,243,243.0,30.0 + 20.0 + 30.0
4,2,reshuffle,316,5,(1;7;0),(0;2;3),40,130,130.0,30.0 + 30.0 + 30.0
5,2,target,5,5,(1;7;1),WS 2 (Port 1),160,285,285.0,30.0 + 55.0 + 30.0 + 10.0
6,0,return,5,5,WS 2 (Port 1),(1;0;0),293,373,373.0,30.0 + 20.0 + 30.0
7,1,reshuffle,13,66,(3;0;0),(0;2;2),175,260,260.0,30.0 + 25.0 + 30.0
8,1,reshuffle,107,66,(3;0;1),(0;2;1),285,370,370.0,30.0 + 25.0 + 30.0
9,2,reshuffle,285,66,(3;0;2),(0;2;0),315,400,400.0,30.0 + 25.0 + 30.0
10,0,reshuffle,104,66,(3;0;3),(0;3;2),383,473,473.0,30.0 + 30.0 + 30.0
11,1,reshuffle,351,66,(3;0;4),(0;3;1),413,503,503.0,30.0 + 30.0 + 30.0
12,2,reshuffle,218,66,(3;0;5),(0;3;0),443,533,533.0,30.0 + 30.0 + 30.0
13,0,target,66,66,(3;0;6),WS 2 (Port 1),503,603,603.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,66,66,WS 2 (Port 1),(1;1;2),607,692,692.0,30.0 + 25.0 + 30.0
15,1,target,3,3,(2;5;2),WS 1 (Port 1),523,638,638.0,30.0 + 45.0 + 30.0 + 10.0
16,1,return,3,3,WS 1 (Port 1),(1;1;1),644,724,724.0,30.0 + 20.0 + 30.0
17,2,target,87,87,(4;3;0),WS 1 (Port 2),553,668,668.0,30.0 + 45.0 + 30.0 + 10.0
18,2,return,87,87,WS 1 (Port 2),(1;1;0),670,754,754.0,30.0 + 24.0 + 30.0
19,0,reshuffle,135,116,(5;6;1),(0;6;6),737,822,822.0,30.0 + 25.0 + 30.0
20,1,target,116,116,(5;6;2),WS 1 (Port 1),769,904,904.0,30.0 + 65.0 + 30.0 + 10.0
21,0,return,116,116,WS 1 (Port 1),(2;0;0),1022,1102,1102.0,30.0 + 20.0 + 30.0
22,2,reshuffle,239,272,(5;10;3),(0;6;5),819,924,924.0,30.0 + 45.0 + 30.0
23,2,reshuffle,50,272,(5;10;4),(0;6;4),969,1074,1074.0,30.0 + 45.0 + 30.0
24,1,target,272,272,(5;10;5),WS 1 (Port 1),999,1154,1154.0,30.0 + 85.0 + 30.0 + 10.0
25,0,return,272,272,WS 1 (Port 1),(1;2;3),1158,1243,1243.0,30.0 + 25.0 + 30.0
26,2,target,377,377,(2;4;3),WS 1 (Port 1),1094,1204,1204.0,30.0 + 40.0 + 30.0 + 10.0
27,0,return,377,377,WS 1 (Port 1),(1;2;2),1322,1407,1407.0,30.0 + 25.0 + 30.0
