mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 2 (Port 1),(0;0;7),157,232,232.0,30.0 + 15.0 + 30.0
3,1,reshuffle,13,79,(1;8;1),(0;0;6),45,262,262.0,30.0 + 157.0 + 30.0
4,2,reshuffle,35,79,(1;8;2),(0;0;5),75,292,292.0,30.0 + 157.0 + 30.0
5,0,reshuffle,57,79,(1;8;3),(0;0;4),277,382,382.0,30.0 + 45.0 + 30.0
6,1,target,79,79,(1;8;4),WS 2 (Port 1),307,437,437.0,30.0 + 60.0 + 30.0 + 10.0
7,0,return,79,79,WS 2 (Port 1),(0;0;3),439,514,514.0,30.0 + 15.0 + 30.0
8,2,reshuffle,156,211,(4;8;1),(0;0;2),352,544,544.0,30.0 + 132.0 + 30.0
9,1,target,211,211,(4;8;2),WS 2 (Port 1),502,647,647.0,30.0 + 75.0 + 30.0 + 10.0
10,0,return,211,211,WS 2 (Port 1),(0;0;1),657,732,732.0,30.0 + 15.0 + 30.0
