mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,102,31,(2;9;0),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,264,31,(2;9;1),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,target,31,31,(2;9;2),WS 2 (Port 1),115,255,255.0,30.0 + 70.0 + 30.0 + 10.0
4,0,return,31,31,WS 2 (Port 1),(1;0;1),265,345,345.0,30.0 + 20.0 + 30.0
5,1,target,79,79,(2;0;1),WS 2 (Port 1),210,305,305.0,30.0 + 25.0 + 30.0 + 10.0
6,1,return,79,79,WS 2 (Port 1),(1;0;0),311,391,391.0,30.0 + 20.0 + 30.0
7,2,reshuffle,87,197,(4;3;0),(0;2;2),295,380,380.0,30.0 + 25.0 + 30.0
8,0,reshuffle,204,197,(4;3;1),(0;2;1),375,460,460.0,30.0 + 25.0 + 30.0
9,2,target,197,197,(4;3;2),WS 2 (Port 1),405,525,525.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,197,197,WS 2 (Port 1),(0;2;0),563,648,648.0,30.0 + 25.0 + 30.0
