mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,134,1,(1;3;5),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,target,1,1,(1;3;6),WS 2 (Port 1),50,155,155.0,30.0 + 35.0 + 30.0 + 10.0
3,0,return,1,1,WS 2 (Port 1),(1;0;1),159,239,239.0,30.0 + 20.0 + 30.0
4,2,reshuffle,134,8,(0;2;4),(0;3;2),100,165,165.0,30.0 + 5.0 + 30.0
5,1,reshuffle,302,8,(0;2;5),(0;3;1),170,235,235.0,30.0 + 5.0 + 30.0
6,2,target,8,8,(0;2;6),WS 2 (Port 1),200,295,295.0,30.0 + 25.0 + 30.0 + 10.0
7,0,return,8,8,WS 2 (Port 1),(1;0;0),303,383,383.0,30.0 + 20.0 + 30.0
8,1,reshuffle,150,24,(1;4;0),(0;2;6),245,320,320.0,30.0 + 15.0 + 30.0
9,2,reshuffle,35,24,(1;4;1),(0;2;5),325,400,400.0,30.0 + 15.0 + 30.0
10,1,target,24,24,(1;4;2),WS 2 (Port 1),355,465,465.0,30.0 + 40.0 + 30.0 + 10.0
11,0,return,24,24,WS 2 (Port 1),(0;2;4),473,558,558.0,30.0 + 25.0 + 30.0
12,2,reshuffle,239,50,(5;10;3),(0;2;3),465,590,590.0,30.0 + 65.0 + 30.0
13,1,target,50,50,(5;10;4),WS 2 (Port 1),545,705,705.0,30.0 + 90.0 + 30.0 + 10.0
14,0,return,50,50,WS 2 (Port 1),(0;2;2),709,794,794.0,30.0 + 25.0 + 30.0
15,1,reshuffle,13,66,(3;0;0),(0;2;1),725,824,824.0,30.0 + 39.0 + 30.0
16,2,reshuffle,107,66,(3;0;1),(0;2;0),755,854,854.0,30.0 + 39.0 + 30.0
17,0,reshuffle,285,66,(3;0;2),(0;3;0),819,909,909.0,30.0 + 30.0 + 30.0
18,1,reshuffle,104,66,(3;0;3),(0;6;6),849,954,954.0,30.0 + 45.0 + 30.0
19,2,reshuffle,351,66,(3;0;4),(0;6;5),879,984,984.0,30.0 + 45.0 + 30.0
20,0,reshuffle,218,66,(3;0;5),(0;6;4),939,1044,1044.0,30.0 + 45.0 + 30.0
21,1,target,66,66,(3;0;6),WS 2 (Port 1),999,1099,1099.0,30.0 + 30.0 + 30.0 + 10.0
22,0,return,66,66,WS 2 (Port 1),(1;1;2),1107,1192,1192.0,30.0 + 25.0 + 30.0
