mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,61,193,(2;0;2),(0;0;5),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,39,193,(2;0;3),(0;0;4),40,110,110.0,30.0 + 10.0 + 30.0
3,2,reshuffle,8,193,(2;0;4),(0;0;3),70,140,140.0,30.0 + 10.0 + 30.0
4,0,reshuffle,339,193,(2;0;5),(0;0;2),100,170,170.0,30.0 + 10.0 + 30.0
5,1,target,193,193,(2;0;6),WS 1 (Port 1),130,220,220.0,30.0 + 20.0 + 30.0 + 10.0
6,0,return,193,193,WS 1 (Port 1),(0;0;1),236,306,306.0,30.0 + 10.0 + 30.0
7,2,reshuffle,376,150,(5;4;0),(0;0;0),185,336,336.0,30.0 + 91.0 + 30.0
8,1,reshuffle,219,150,(5;4;1),(0;1;5),265,365,365.0,30.0 + 40.0 + 30.0
9,0,reshuffle,164,150,(5;4;2),(0;1;4),351,451,451.0,30.0 + 40.0 + 30.0
10,2,target,150,150,(5;4;3),WS 1 (Port 1),381,506,506.0,30.0 + 55.0 + 30.0 + 10.0
11,0,return,150,150,WS 1 (Port 1),(0;1;3),510,585,585.0,30.0 + 15.0 + 30.0
