mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,76,23,(1;4;2),(0;0;5),25,110,110.0,30.0 + 25.0 + 30.0
2,1,reshuffle,54,23,(1;4;3),(0;0;4),55,140,140.0,30.0 + 25.0 + 30.0
3,2,target,23,23,(1;4;4),WS 1 (Port 1),85,190,190.0,30.0 + 35.0 + 30.0 + 10.0
4,0,return,23,23,WS 1 (Port 1),(0;0;3),200,270,270.0,30.0 + 10.0 + 30.0
5,1,reshuffle,387,128,(4;4;1),(0;0;2),180,300,300.0,30.0 + 60.0 + 30.0
6,2,reshuffle,321,128,(4;4;2),(0;0;1),230,330,330.0,30.0 + 40.0 + 30.0
7,0,reshuffle,230,128,(4;4;3),(0;0;0),310,410,410.0,30.0 + 40.0 + 30.0
8,1,reshuffle,175,128,(4;4;4),(0;1;5),340,435,435.0,30.0 + 35.0 + 30.0
9,2,target,128,128,(4;4;5),WS 1 (Port 1),370,490,490.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,128,128,WS 1 (Port 1),(0;1;4),504,579,579.0,30.0 + 15.0 + 30.0
